timestamp,open,high,low,close,volume
2026-03-26 16:21:00+00:00,2067.79,2068.3,2066.42,2066.74,10703.77
2026-03-26 16:22:00+00:00,2066.74,2067.13,2064.04,2064.9,11733.44
2026-03-26 16:23:00+00:00,2064.91,2067.8,2064.91,2067.79,8170.97
2026-03-26 16:24:00+00:00,2067.8,2068.8,2067.19,2068.39,14088.39
2026-03-26 16:25:00+00:00,2068.38,2068.39,2066.2,2067.21,13401.8
2026-03-26 16:26:00+00:00,2067.22,2067.47,2065.12,2065.86,14205.54
2026-03-26 16:27:00+00:00,2065.86,2066.6,2063.5,2066.59,29062.99
2026-03-26 16:28:00+00:00,2066.6,2066.6,2063.61,2064.09,16684.85
2026-03-26 16:29:00+00:00,2064.09,2064.4,2063.3,2063.61,26097.22
2026-03-26 16:30:00+00:00,2063.61,2064.89,2063.27,2064.05,19677.57
2026-03-26 16:31:00+00:00,2064.06,2064.69,2062.65,2063.71,16137.24
2026-03-26 16:32:00+00:00,2063.7,2064.51,2062.07,2064.39,24710.62
2026-03-26 16:33:00+00:00,2064.39,2065.76,2064.04,2064.94,18119.24
2026-03-26 16:34:00+00:00,2064.95,2066.77,2064.39,2066.71,8447.4
2026-03-26 16:35:00+00:00,2066.71,2067.4,2065.79,2066.51,9369.85
2026-03-26 16:36:00+00:00,2066.52,2066.77,2065.0,2066.76,7947.88
2026-03-26 16:37:00+00:00,2066.71,2066.71,2065.0,2065.36,6638.08
2026-03-26 16:38:00+00:00,2065.37,2065.48,2064.48,2065.0,11183.58
2026-03-26 16:39:00+00:00,2065.0,2065.0,2062.7,2063.5,14718.25
2026-03-26 16:40:00+00:00,2063.5,2063.51,2062.26,2062.5,23399.8
2026-03-26 16:41:00+00:00,2062.51,2064.37,2062.06,2063.38,15738.4
2026-03-26 16:42:00+00:00,2063.38,2063.38,2062.39,2062.84,10789.2
2026-03-26 16:43:00+00:00,2062.84,2063.37,2062.75,2063.09,10192.18
2026-03-26 16:44:00+00:00,2063.09,2064.72,2063.09,2064.49,24961.89
2026-03-26 16:45:00+00:00,2064.49,2065.5,2063.91,2064.62,19309.61
2026-03-26 16:46:00+00:00,2064.62,2064.62,2060.02,2061.05,47550.44
2026-03-26 16:47:00+00:00,2061.04,2063.64,2060.68,2063.62,15923.06
2026-03-26 16:48:00+00:00,2063.63,2064.0,2062.7,2062.85,12942.2
2026-03-26 16:49:00+00:00,2062.84,2063.12,2062.0,2063.11,6757.48
2026-03-26 16:50:00+00:00,2063.1,2063.11,2060.83,2061.01,10866.82
2026-03-26 16:51:00+00:00,2061.01,2062.56,2060.58,2060.69,11396.77
2026-03-26 16:52:00+00:00,2060.68,2061.27,2060.21,2060.55,22734.39
2026-03-26 16:53:00+00:00,2060.54,2062.51,2060.29,2061.52,26056.14
2026-03-26 16:54:00+00:00,2061.53,2062.15,2061.34,2062.15,12442.89
2026-03-26 16:55:00+00:00,2062.15,2062.2,2061.52,2061.59,6727.12
2026-03-26 16:56:00+00:00,2061.58,2062.0,2061.1,2061.8,4606.99
2026-03-26 16:57:00+00:00,2061.8,2061.98,2060.81,2060.96,10244.64
2026-03-26 16:58:00+00:00,2060.95,2060.96,2059.27,2060.37,24799.32
2026-03-26 16:59:00+00:00,2060.37,2060.37,2058.39,2059.99,27464.41
2026-03-26 17:00:00+00:00,2060.0,2061.55,2059.0,2061.55,23025.95
2026-03-26 17:01:00+00:00,2061.55,2063.5,2061.54,2063.49,21882.7
2026-03-26 17:02:00+00:00,2063.49,2063.49,2061.82,2063.09,11567.44
2026-03-26 17:03:00+00:00,2063.1,2065.3,2062.89,2064.13,17632.84
2026-03-26 17:04:00+00:00,2064.14,2064.74,2063.6,2063.62,14269.44
2026-03-26 17:05:00+00:00,2063.62,2066.23,2063.62,2065.31,23461.09
2026-03-26 17:06:00+00:00,2065.3,2065.3,2062.58,2062.96,13468.88
2026-03-26 17:07:00+00:00,2062.97,2063.76,2062.15,2063.09,15267.87
2026-03-26 17:08:00+00:00,2063.08,2064.45,2063.07,2063.79,4206.39
2026-03-26 17:09:00+00:00,2063.79,2065.0,2063.79,2064.78,9486.36
2026-03-26 17:10:00+00:00,2064.78,2064.78,2061.54,2062.23,10870.19
2026-03-26 17:11:00+00:00,2062.24,2062.36,2061.71,2062.36,5858.26
2026-03-26 17:12:00+00:00,2062.36,2063.97,2062.36,2062.78,5371.61
2026-03-26 17:13:00+00:00,2062.77,2063.18,2062.24,2062.85,4771.01
2026-03-26 17:14:00+00:00,2062.84,2063.79,2061.82,2062.14,9570.3
2026-03-26 17:15:00+00:00,2062.14,2063.28,2061.8,2063.2,6716.73
2026-03-26 17:16:00+00:00,2063.2,2064.75,2063.2,2064.75,3445.27
2026-03-26 17:17:00+00:00,2064.75,2065.05,2063.93,2064.99,6399.72
2026-03-26 17:18:00+00:00,2065.0,2065.48,2063.65,2064.21,8679.17
2026-03-26 17:19:00+00:00,2064.2,2065.9,2063.98,2065.9,4729.8
2026-03-26 17:20:00+00:00,2065.89,2065.9,2064.03,2064.37,4959.03
2026-03-26 17:21:00+00:00,2064.37,2064.98,2064.03,2064.49,10720.76
2026-03-26 17:22:00+00:00,2064.48,2065.9,2064.48,2065.39,9150.35
2026-03-26 17:23:00+00:00,2065.39,2066.8,2065.05,2065.89,8612.17
2026-03-26 17:24:00+00:00,2065.9,2066.59,2065.43,2065.5,8777.3
2026-03-26 17:25:00+00:00,2065.5,2065.61,2064.52,2064.52,4840.55
2026-03-26 17:26:00+00:00,2064.52,2065.41,2064.39,2065.09,2340.39
2026-03-26 17:27:00+00:00,2065.1,2065.4,2064.1,2064.31,5369.77
2026-03-26 17:28:00+00:00,2064.31,2065.86,2064.31,2065.85,5636.63
2026-03-26 17:29:00+00:00,2065.85,2067.4,2065.85,2067.4,10304.91
2026-03-26 17:30:00+00:00,2067.4,2069.32,2067.4,2068.43,35118.43
2026-03-26 17:31:00+00:00,2068.43,2068.43,2066.67,2066.89,7046.33
2026-03-26 17:32:00+00:00,2066.9,2068.71,2066.69,2067.69,11884.98
2026-03-26 17:33:00+00:00,2067.69,2068.22,2067.0,2068.22,7441.11
2026-03-26 17:34:00+00:00,2068.21,2068.72,2068.0,2068.28,11047.73
2026-03-26 17:35:00+00:00,2068.28,2070.0,2068.27,2068.91,36555.53
2026-03-26 17:36:00+00:00,2068.92,2069.21,2067.21,2067.9,10681.61
2026-03-26 17:37:00+00:00,2067.89,2067.89,2066.84,2067.49,9785.88
2026-03-26 17:38:00+00:00,2067.49,2068.0,2067.02,2067.25,3416.88
2026-03-26 17:39:00+00:00,2067.25,2067.36,2066.29,2066.62,5510.04
2026-03-26 17:40:00+00:00,2066.62,2066.62,2064.9,2065.2,13389.71
2026-03-26 17:41:00+00:00,2065.2,2066.52,2065.18,2066.14,14559.03
2026-03-26 17:42:00+00:00,2066.13,2067.35,2065.97,2066.3,12744.44
2026-03-26 17:43:00+00:00,2066.3,2067.0,2065.68,2066.19,4447.73
2026-03-26 17:44:00+00:00,2066.18,2066.3,2065.79,2065.79,4918.94
2026-03-26 17:45:00+00:00,2065.79,2066.25,2065.27,2065.59,4653.38
2026-03-26 17:46:00+00:00,2065.59,2065.75,2065.22,2065.42,10214.27
2026-03-26 17:47:00+00:00,2065.42,2065.42,2061.7,2062.72,55067.53
2026-03-26 17:48:00+00:00,2062.71,2064.01,2061.0,2062.22,33264.76
2026-03-26 17:49:00+00:00,2062.22,2062.95,2059.4,2061.4,38048.68
2026-03-26 17:50:00+00:00,2061.39,2061.4,2059.1,2059.32,30971.74
2026-03-26 17:51:00+00:00,2059.32,2059.4,2055.35,2056.16,81235.35
2026-03-26 17:52:00+00:00,2056.16,2059.97,2056.15,2059.86,53192.68
2026-03-26 17:53:00+00:00,2059.86,2060.13,2058.62,2059.01,32957.71
2026-03-26 17:54:00+00:00,2059.01,2059.7,2058.5,2059.03,16606.18
2026-03-26 17:55:00+00:00,2059.03,2059.03,2057.0,2057.01,15295.74
2026-03-26 17:56:00+00:00,2057.0,2057.01,2055.55,2055.62,31000.86
2026-03-26 17:57:00+00:00,2055.63,2055.71,2041.85,2051.05,726173.59
2026-03-26 17:58:00+00:00,2051.04,2051.7,2048.54,2049.24,95394.02
2026-03-26 17:59:00+00:00,2049.24,2049.24,2045.46,2048.49,101215.62
2026-03-26 18:00:00+00:00,2048.49,2053.87,2047.49,2053.02,104500.01
2026-03-26 18:01:00+00:00,2053.02,2054.0,2052.0,2052.12,44545.99
2026-03-26 18:02:00+00:00,2052.16,2053.88,2050.81,2053.17,24370.35
2026-03-26 18:03:00+00:00,2053.16,2054.89,2048.2,2048.21,52955.2
2026-03-26 18:04:00+00:00,2048.2,2050.3,2046.39,2046.68,72541.83
2026-03-26 18:05:00+00:00,2046.68,2048.47,2042.11,2048.2,156976.87
2026-03-26 18:06:00+00:00,2048.21,2048.73,2046.73,2047.42,51737.77
2026-03-26 18:07:00+00:00,2047.42,2049.22,2047.37,2048.43,25353.85
2026-03-26 18:08:00+00:00,2048.43,2049.0,2047.25,2047.45,26838.76
2026-03-26 18:09:00+00:00,2047.45,2049.5,2047.45,2048.49,29611.55
2026-03-26 18:10:00+00:00,2048.49,2048.62,2045.4,2045.87,25535.42
2026-03-26 18:11:00+00:00,2045.87,2047.95,2045.58,2047.05,19324.56
2026-03-26 18:12:00+00:00,2047.05,2049.4,2047.05,2049.26,20540.87
2026-03-26 18:13:00+00:00,2049.26,2049.91,2048.01,2049.7,20646.0
2026-03-26 18:14:00+00:00,2049.69,2050.0,2049.23,2049.69,7530.32
2026-03-26 18:15:00+00:00,2049.68,2049.68,2046.58,2046.89,30366.97
2026-03-26 18:16:00+00:00,2046.89,2048.67,2046.0,2048.67,28899.74
2026-03-26 18:17:00+00:00,2048.67,2049.66,2046.9,2046.9,22831.96
2026-03-26 18:18:00+00:00,2046.9,2047.57,2044.14,2045.81,38330.39
2026-03-26 18:19:00+00:00,2045.81,2046.2,2044.09,2044.35,28560.6
2026-03-26 18:20:00+00:00,2044.35,2044.36,2035.59,2038.96,431296.73
2026-03-26 18:21:00+00:00,2038.96,2042.39,2038.16,2042.39,59606.94
2026-03-26 18:22:00+00:00,2042.39,2042.6,2041.29,2042.4,31407.26
2026-03-26 18:23:00+00:00,2042.4,2043.5,2041.0,2041.72,75213.48
2026-03-26 18:24:00+00:00,2041.71,2041.72,2040.06,2040.91,31648.86
2026-03-26 18:25:00+00:00,2040.9,2041.51,2038.4,2038.4,37735.34
2026-03-26 18:26:00+00:00,2038.4,2038.99,2033.3,2034.27,166923.37
2026-03-26 18:27:00+00:00,2034.27,2035.32,2032.92,2034.43,78380.31
2026-03-26 18:28:00+00:00,2034.42,2038.56,2034.15,2036.91,149032.19
2026-03-26 18:29:00+00:00,2036.92,2038.4,2036.3,2036.31,19051.3
2026-03-26 18:30:00+00:00,2036.31,2040.72,2036.06,2039.31,43384.61
2026-03-26 18:31:00+00:00,2039.31,2041.5,2038.4,2040.28,32879.94
2026-03-26 18:32:00+00:00,2040.28,2040.84,2038.98,2039.28,20758.1
2026-03-26 18:33:00+00:00,2039.27,2040.34,2038.38,2039.88,30864.09
2026-03-26 18:34:00+00:00,2039.88,2040.33,2038.78,2040.26,10020.26
2026-03-26 18:35:00+00:00,2040.25,2040.5,2039.37,2040.3,11649.71
2026-03-26 18:36:00+00:00,2040.3,2040.99,2039.49,2039.8,12968.95
2026-03-26 18:37:00+00:00,2039.8,2039.8,2038.62,2039.4,10926.68
2026-03-26 18:38:00+00:00,2039.39,2041.0,2039.18,2040.77,21784.82
2026-03-26 18:39:00+00:00,2040.76,2041.0,2040.04,2040.72,10935.95
2026-03-26 18:40:00+00:00,2040.73,2042.27,2040.04,2041.25,25794.6
2026-03-26 18:41:00+00:00,2041.26,2041.98,2040.8,2041.19,7552.89
2026-03-26 18:42:00+00:00,2041.19,2041.7,2040.61,2041.32,6276.02
2026-03-26 18:43:00+00:00,2041.32,2041.7,2040.6,2040.6,10297.31
2026-03-26 18:44:00+00:00,2040.61,2041.6,2040.61,2041.0,7274.24
2026-03-26 18:45:00+00:00,2041.0,2042.17,2039.88,2041.46,20857.34
2026-03-26 18:46:00+00:00,2041.46,2042.98,2041.12,2041.33,24458.07
2026-03-26 18:47:00+00:00,2041.33,2043.58,2041.33,2043.28,17060.21
2026-03-26 18:48:00+00:00,2043.27,2044.37,2042.44,2042.56,37960.12
2026-03-26 18:49:00+00:00,2042.56,2043.83,2042.17,2043.51,5822.91
2026-03-26 18:50:00+00:00,2043.5,2044.43,2042.28,2044.01,12123.32
2026-03-26 18:51:00+00:00,2044.01,2044.8,2043.39,2043.92,12845.05
2026-03-26 18:52:00+00:00,2043.91,2045.23,2043.41,2044.76,17315.35
2026-03-26 18:53:00+00:00,2044.76,2045.75,2044.76,2045.4,15254.84
2026-03-26 18:54:00+00:00,2045.41,2046.33,2045.03,2045.75,15684.21
2026-03-26 18:55:00+00:00,2045.75,2045.76,2044.25,2045.5,9596.91
2026-03-26 18:56:00+00:00,2045.5,2045.51,2043.39,2043.98,29137.27
2026-03-26 18:57:00+00:00,2043.99,2044.66,2043.85,2044.66,5918.23
2026-03-26 18:58:00+00:00,2044.65,2045.07,2044.65,2045.06,7484.95
2026-03-26 18:59:00+00:00,2045.07,2046.17,2045.07,2045.98,13934.42
2026-03-26 19:00:00+00:00,2045.97,2046.32,2045.06,2045.06,8345.77
2026-03-26 19:01:00+00:00,2045.06,2045.6,2044.54,2044.74,7218.49
2026-03-26 19:02:00+00:00,2044.74,2045.0,2044.14,2044.63,10597.13
2026-03-26 19:03:00+00:00,2044.63,2044.64,2042.0,2042.93,20008.7
2026-03-26 19:04:00+00:00,2042.93,2044.85,2042.92,2044.52,8221.64
2026-03-26 19:05:00+00:00,2044.51,2044.68,2043.23,2043.54,24809.42
2026-03-26 19:06:00+00:00,2043.53,2043.9,2042.5,2042.51,9032.82
2026-03-26 19:07:00+00:00,2042.5,2042.7,2041.01,2041.03,37213.44
2026-03-26 19:08:00+00:00,2041.04,2041.38,2039.2,2040.86,19111.84
2026-03-26 19:09:00+00:00,2040.85,2044.49,2040.85,2043.82,17266.49
2026-03-26 19:10:00+00:00,2043.82,2044.3,2042.5,2042.97,12070.76
2026-03-26 19:11:00+00:00,2042.97,2043.36,2042.45,2042.7,6236.17
2026-03-26 19:12:00+00:00,2042.69,2043.5,2042.48,2043.26,4531.13
2026-03-26 19:13:00+00:00,2043.25,2043.26,2041.49,2041.99,13459.88
2026-03-26 19:14:00+00:00,2041.99,2042.91,2041.98,2042.1,4846.99
2026-03-26 19:15:00+00:00,2042.1,2044.49,2041.86,2043.56,8546.63
2026-03-26 19:16:00+00:00,2043.56,2044.15,2042.43,2042.78,6695.74
2026-03-26 19:17:00+00:00,2042.78,2044.52,2042.77,2044.34,7543.08
2026-03-26 19:18:00+00:00,2044.33,2044.34,2043.39,2043.7,6099.0
2026-03-26 19:19:00+00:00,2043.7,2044.63,2043.69,2044.31,4845.25
2026-03-26 19:20:00+00:00,2044.3,2045.53,2043.57,2043.88,16813.9
2026-03-26 19:21:00+00:00,2043.87,2045.37,2043.65,2045.29,19174.24
2026-03-26 19:22:00+00:00,2045.29,2045.73,2044.5,2045.73,5730.7
2026-03-26 19:23:00+00:00,2045.73,2046.66,2045.18,2045.48,12943.86
2026-03-26 19:24:00+00:00,2045.48,2045.77,2045.34,2045.65,6930.04
2026-03-26 19:25:00+00:00,2045.66,2045.66,2043.06,2043.11,23802.81
2026-03-26 19:26:00+00:00,2043.11,2043.99,2043.0,2043.5,4856.6
2026-03-26 19:27:00+00:00,2043.49,2043.49,2042.49,2042.96,8568.49
2026-03-26 19:28:00+00:00,2042.96,2042.97,2039.33,2039.78,16539.81
2026-03-26 19:29:00+00:00,2039.79,2041.33,2039.3,2040.95,11236.84
2026-03-26 19:30:00+00:00,2040.96,2042.1,2040.3,2041.22,6589.23
2026-03-26 19:31:00+00:00,2041.23,2041.59,2038.6,2039.27,11884.98
2026-03-26 19:32:00+00:00,2039.27,2039.8,2038.79,2039.8,7426.77
2026-03-26 19:33:00+00:00,2039.8,2039.8,2038.2,2039.36,7649.92
2026-03-26 19:34:00+00:00,2039.37,2040.9,2039.37,2040.88,5884.37
2026-03-26 19:35:00+00:00,2040.88,2043.06,2040.66,2042.77,21915.76
2026-03-26 19:36:00+00:00,2042.78,2047.76,2042.78,2046.89,46675.04
2026-03-26 19:37:00+00:00,2046.89,2048.07,2045.72,2047.1,37916.71
2026-03-26 19:38:00+00:00,2047.11,2048.99,2046.73,2048.58,27229.22
2026-03-26 19:39:00+00:00,2048.57,2050.62,2048.11,2048.59,50738.44
2026-03-26 19:40:00+00:00,2048.58,2050.61,2048.28,2050.0,16982.66
2026-03-26 19:41:00+00:00,2049.99,2051.69,2049.17,2050.79,23393.63
2026-03-26 19:42:00+00:00,2050.8,2051.3,2049.34,2049.95,17162.53
2026-03-26 19:43:00+00:00,2049.95,2050.87,2049.95,2050.02,11087.33
2026-03-26 19:44:00+00:00,2050.03,2050.34,2049.85,2050.21,9521.74
2026-03-26 19:45:00+00:00,2050.21,2050.57,2049.7,2049.89,8199.84
2026-03-26 19:46:00+00:00,2049.89,2051.48,2049.46,2051.19,18696.59
2026-03-26 19:47:00+00:00,2051.2,2053.15,2051.06,2051.79,48687.31
2026-03-26 19:48:00+00:00,2051.79,2052.27,2051.07,2051.95,14263.38
2026-03-26 19:49:00+00:00,2051.95,2052.5,2051.41,2051.5,7213.62
2026-03-26 19:50:00+00:00,2051.51,2052.39,2050.0,2050.52,7142.88
2026-03-26 19:51:00+00:00,2050.52,2051.28,2050.0,2050.4,7373.77
2026-03-26 19:52:00+00:00,2050.4,2051.13,2050.4,2050.79,5539.42
2026-03-26 19:53:00+00:00,2050.79,2050.79,2046.58,2047.71,50689.0
2026-03-26 19:54:00+00:00,2047.7,2049.24,2047.47,2049.23,6747.11
2026-03-26 19:55:00+00:00,2049.24,2050.0,2049.02,2049.8,5423.37
2026-03-26 19:56:00+00:00,2049.79,2050.33,2049.52,2049.64,5624.9
2026-03-26 19:57:00+00:00,2049.64,2050.2,2048.51,2048.75,8188.61
2026-03-26 19:58:00+00:00,2048.75,2049.33,2048.59,2048.95,11824.99
2026-03-26 19:59:00+00:00,2048.95,2049.31,2045.74,2047.7,50864.84
2026-03-26 20:00:00+00:00,2047.71,2048.31,2047.28,2048.09,8908.28
2026-03-26 20:01:00+00:00,2048.1,2048.5,2047.62,2047.62,6136.19
2026-03-26 20:02:00+00:00,2047.62,2047.63,2046.02,2047.16,12476.19
2026-03-26 20:03:00+00:00,2047.16,2047.34,2045.66,2045.67,17221.06
2026-03-26 20:04:00+00:00,2045.66,2047.17,2045.66,2047.16,3095.82
2026-03-26 20:05:00+00:00,2047.16,2047.17,2045.8,2046.91,2888.56
2026-03-26 20:06:00+00:00,2046.91,2046.92,2045.2,2046.16,8339.77
2026-03-26 20:07:00+00:00,2046.16,2046.31,2045.7,2046.11,5663.27
2026-03-26 20:08:00+00:00,2046.12,2047.14,2046.12,2046.99,12013.68
2026-03-26 20:09:00+00:00,2046.99,2049.01,2046.99,2049.0,7711.4
2026-03-26 20:10:00+00:00,2049.01,2049.91,2049.01,2049.75,8617.26
2026-03-26 20:11:00+00:00,2049.74,2079.68,2049.74,2079.2,869684.69
2026-03-26 20:12:00+00:00,2079.11,2079.56,2067.59,2070.09,540124.03
2026-03-26 20:13:00+00:00,2070.09,2076.24,2066.21,2075.75,230418.77
2026-03-26 20:14:00+00:00,2075.76,2076.0,2068.73,2070.8,102095.79
2026-03-26 20:15:00+00:00,2070.7,2073.02,2067.25,2068.75,66343.42
2026-03-26 20:16:00+00:00,2068.76,2071.33,2067.72,2070.57,47954.21
2026-03-26 20:17:00+00:00,2070.56,2072.57,2069.52,2070.01,27644.22
2026-03-26 20:18:00+00:00,2070.01,2072.69,2068.12,2072.54,34028.53
2026-03-26 20:19:00+00:00,2072.55,2074.48,2070.1,2071.48,54497.86
2026-03-26 20:20:00+00:00,2071.47,2073.36,2068.92,2069.55,32404.93
2026-03-26 20:21:00+00:00,2069.55,2071.42,2068.37,2069.52,23219.8
2026-03-26 20:22:00+00:00,2069.52,2071.56,2069.52,2070.99,18738.31
2026-03-26 20:23:00+00:00,2071.0,2077.23,2070.89,2075.8,52951.89
2026-03-26 20:24:00+00:00,2075.8,2075.81,2072.23,2072.86,43700.22
2026-03-26 20:25:00+00:00,2072.87,2073.45,2069.54,2069.56,22282.83
2026-03-26 20:26:00+00:00,2069.55,2069.55,2064.3,2066.94,117779.98
2026-03-26 20:27:00+00:00,2066.93,2067.52,2066.05,2066.05,16499.92
2026-03-26 20:28:00+00:00,2066.05,2066.41,2065.3,2065.7,15698.87
2026-03-26 20:29:00+00:00,2065.7,2067.69,2065.7,2067.52,14131.21
2026-03-26 20:30:00+00:00,2067.51,2069.74,2067.32,2069.53,22953.76
2026-03-26 20:31:00+00:00,2069.53,2072.2,2069.49,2070.25,22375.32
2026-03-26 20:32:00+00:00,2070.26,2071.52,2069.54,2071.49,22072.67
2026-03-26 20:33:00+00:00,2071.48,2071.66,2070.0,2070.06,6747.78
2026-03-26 20:34:00+00:00,2070.07,2070.07,2067.78,2068.16,12062.89
2026-03-26 20:35:00+00:00,2068.17,2069.3,2068.17,2068.99,3937.88
2026-03-26 20:36:00+00:00,2068.99,2069.92,2068.99,2069.69,6849.4
2026-03-26 20:37:00+00:00,2069.69,2071.0,2068.8,2068.8,8739.41
2026-03-26 20:38:00+00:00,2068.8,2070.48,2068.8,2070.2,4174.27
2026-03-26 20:39:00+00:00,2070.2,2071.19,2069.94,2070.45,10121.96
2026-03-26 20:40:00+00:00,2070.46,2070.46,2069.28,2069.79,7174.75
2026-03-26 20:41:00+00:00,2069.79,2070.23,2067.71,2068.13,12031.87
2026-03-26 20:42:00+00:00,2068.13,2069.77,2067.93,2069.48,5717.83
2026-03-26 20:43:00+00:00,2069.48,2070.4,2069.48,2070.01,5180.89
2026-03-26 20:44:00+00:00,2070.01,2070.51,2069.44,2070.36,29022.01
2026-03-26 20:45:00+00:00,2070.36,2070.37,2069.2,2069.21,4254.76
2026-03-26 20:46:00+00:00,2069.2,2069.8,2068.64,2068.99,4811.34
2026-03-26 20:47:00+00:00,2068.99,2070.45,2068.68,2070.11,6207.87
2026-03-26 20:48:00+00:00,2070.11,2070.11,2068.8,2069.52,4938.18
2026-03-26 20:49:00+00:00,2069.52,2069.53,2068.0,2068.77,6380.41
2026-03-26 20:50:00+00:00,2068.77,2068.78,2067.7,2068.0,8226.01
2026-03-26 20:51:00+00:00,2068.01,2068.2,2067.25,2067.38,7181.88
2026-03-26 20:52:00+00:00,2067.38,2067.39,2065.31,2066.19,11659.51
2026-03-26 20:53:00+00:00,2066.19,2066.5,2062.03,2062.04,23025.49
2026-03-26 20:54:00+00:00,2062.04,2062.87,2061.3,2062.86,24855.62
2026-03-26 20:55:00+00:00,2062.87,2063.11,2062.0,2062.8,12799.17
2026-03-26 20:56:00+00:00,2062.8,2063.56,2062.34,2063.56,6213.63
2026-03-26 20:57:00+00:00,2063.56,2063.98,2062.34,2062.49,7987.48
2026-03-26 20:58:00+00:00,2062.5,2063.63,2062.5,2063.62,9728.84
2026-03-26 20:59:00+00:00,2063.63,2063.87,2063.1,2063.66,24347.21
2026-03-26 21:00:00+00:00,2063.66,2063.67,2058.59,2060.26,65136.3
2026-03-26 21:01:00+00:00,2060.26,2061.01,2058.82,2059.56,15349.37
2026-03-26 21:02:00+00:00,2059.57,2060.91,2059.56,2060.7,9539.91
2026-03-26 21:03:00+00:00,2060.7,2061.41,2060.15,2060.68,7554.89
2026-03-26 21:04:00+00:00,2060.68,2061.21,2059.69,2060.93,8542.58
2026-03-26 21:05:00+00:00,2060.92,2062.0,2060.48,2061.99,7089.67
2026-03-26 21:06:00+00:00,2061.99,2063.8,2061.99,2063.8,13644.37
2026-03-26 21:07:00+00:00,2063.8,2063.91,2062.59,2062.6,12760.8
2026-03-26 21:08:00+00:00,2062.59,2062.6,2062.01,2062.01,2424.48
2026-03-26 21:09:00+00:00,2062.02,2062.68,2062.01,2062.49,5578.11
2026-03-26 21:10:00+00:00,2062.5,2062.84,2061.53,2061.73,10761.94
2026-03-26 21:11:00+00:00,2061.73,2062.87,2061.53,2061.53,13012.23
2026-03-26 21:12:00+00:00,2061.53,2063.1,2061.18,2063.09,7032.53
2026-03-26 21:13:00+00:00,2063.1,2065.54,2063.1,2064.89,24571.57
2026-03-26 21:14:00+00:00,2064.9,2065.53,2063.98,2064.6,17137.16
2026-03-26 21:15:00+00:00,2064.61,2065.35,2064.0,2065.25,10177.39
2026-03-26 21:16:00+00:00,2065.25,2065.26,2063.5,2064.21,5484.79
2026-03-26 21:17:00+00:00,2064.22,2066.54,2064.22,2066.5,11564.95
2026-03-26 21:18:00+00:00,2066.5,2066.82,2066.0,2066.13,7954.33
2026-03-26 21:19:00+00:00,2066.13,2067.27,2065.86,2067.1,10106.82
2026-03-26 21:20:00+00:00,2067.09,2069.66,2066.86,2067.81,23794.94
2026-03-26 21:21:00+00:00,2067.81,2068.29,2066.92,2067.81,8383.33
2026-03-26 21:22:00+00:00,2067.82,2068.86,2067.64,2068.55,3939.03
2026-03-26 21:23:00+00:00,2068.54,2076.79,2068.32,2074.63,97624.95
2026-03-26 21:24:00+00:00,2074.62,2074.63,2072.84,2073.51,19251.25
2026-03-26 21:25:00+00:00,2073.5,2073.7,2069.4,2070.36,38128.56
2026-03-26 21:26:00+00:00,2070.35,2071.92,2070.35,2071.48,23913.29
2026-03-26 21:27:00+00:00,2071.47,2072.19,2071.47,2072.02,12210.97
2026-03-26 21:28:00+00:00,2072.02,2072.61,2071.38,2072.5,13031.77
2026-03-26 21:29:00+00:00,2072.51,2072.51,2071.93,2072.25,3896.87
2026-03-26 21:30:00+00:00,2072.25,2073.68,2071.96,2073.4,7381.23
2026-03-26 21:31:00+00:00,2073.41,2073.68,2070.59,2071.44,13288.63
2026-03-26 21:32:00+00:00,2071.44,2071.9,2068.89,2069.76,23232.13
2026-03-26 21:33:00+00:00,2069.75,2069.96,2069.44,2069.44,3499.47
2026-03-26 21:34:00+00:00,2069.44,2070.93,2069.41,2070.93,9513.17
2026-03-26 21:35:00+00:00,2070.93,2071.64,2070.92,2071.63,3665.39
2026-03-26 21:36:00+00:00,2071.63,2071.72,2070.95,2071.32,4273.0
2026-03-26 21:37:00+00:00,2071.32,2071.33,2068.71,2069.69,15468.11
2026-03-26 21:38:00+00:00,2069.7,2070.0,2069.6,2069.8,3444.85
2026-03-26 21:39:00+00:00,2069.8,2069.86,2068.63,2068.93,6306.8
2026-03-26 21:40:00+00:00,2068.93,2069.81,2068.93,2069.42,4681.36
2026-03-26 21:41:00+00:00,2069.42,2072.0,2069.36,2071.25,5343.19
2026-03-26 21:42:00+00:00,2071.25,2071.25,2068.74,2070.43,9460.37
2026-03-26 21:43:00+00:00,2070.43,2070.44,2068.3,2068.3,4192.4
2026-03-26 21:44:00+00:00,2068.3,2069.92,2068.3,2069.91,2556.76
2026-03-26 21:45:00+00:00,2069.92,2069.92,2068.0,2068.0,2792.89
2026-03-26 21:46:00+00:00,2068.0,2069.91,2067.3,2068.94,10562.15
2026-03-26 21:47:00+00:00,2068.94,2070.1,2068.64,2069.87,8116.0
2026-03-26 21:48:00+00:00,2069.87,2070.28,2068.85,2069.66,2987.38
2026-03-26 21:49:00+00:00,2069.66,2070.4,2069.5,2069.69,4572.66
2026-03-26 21:50:00+00:00,2069.7,2070.3,2069.14,2069.14,3747.61
2026-03-26 21:51:00+00:00,2069.14,2069.15,2067.02,2067.5,4195.71
2026-03-26 21:52:00+00:00,2067.49,2068.48,2067.03,2067.9,12640.58
